image_id,filename,answer,type
540.jpg_exudate_type_aug_5,train\images\540_exudate_aug_5.jpg,Non-existent,augmented
540.jpg_exudate_type_aug_6,train\images\540_exudate_aug_6.jpg,Non-existent,augmented
540.jpg_exudate_type_aug_7,train\images\540_exudate_aug_7.jpg,Non-existent,augmented
541.jpg_exudate_type,train\images\541.jpg_exudate_type.jpg,Non-existent,original
541.jpg_exudate_type_aug_0,train\images\541_exudate_aug_0.jpg,Non-existent,augmented
541.jpg_exudate_type_aug_1,train\images\541_exudate_aug_1.jpg,Non-existent,augmented
541.jpg_exudate_type_aug_2,train\images\541_exudate_aug_2.jpg,Non-existent,augmented
541.jpg_exudate_type_aug_3,train\images\541_exudate_aug_3.jpg,Non-existent,augmented
541.jpg_exudate_type_aug_4,train\images\541_exudate_aug_4.jpg,Non-existent,augmented
541.jpg_exudate_type_aug_5,train\images\541_exudate_aug_5.jpg,Non-existent,augmented
541.jpg_exudate_type_aug_6,train\images\541_exudate_aug_6.jpg,Non-existent,augmented
541.jpg_exudate_type_aug_7,train\images\541_exudate_aug_7.jpg,Non-existent,augmented
542.jpg_exudate_type,train\images\542.jpg_exudate_type.jpg,Non-existent,original
542.jpg_exudate_type_aug_0,train\images\542_exudate_aug_0.jpg,Non-existent,augmented
542.jpg_exudate_type_aug_1,train\images\542_exudate_aug_1.jpg,Non-existent,augmented
542.jpg_exudate_type_aug_2,train\images\542_exudate_aug_2.jpg,Non-existent,augmented
542.jpg_exudate_type_aug_3,train\images\542_exudate_aug_3.jpg,Non-existent,augmented
542.jpg_exudate_type_aug_4,train\images\542_exudate_aug_4.jpg,Non-existent,augmented
542.jpg_exudate_type_aug_5,train\images\542_exudate_aug_5.jpg,Non-existent,augmented
542.jpg_exudate_type_aug_6,train\images\542_exudate_aug_6.jpg,Non-existent,augmented
542.jpg_exudate_type_aug_7,train\images\542_exudate_aug_7.jpg,Non-existent,augmented
546.jpg_exudate_type,train\images\546.jpg_exudate_type.jpg,Non-existent,original
546.jpg_exudate_type_aug_0,train\images\546_exudate_aug_0.jpg,Non-existent,augmented
546.jpg_exudate_type_aug_1,train\images\546_exudate_aug_1.jpg,Non-existent,augmented
546.jpg_exudate_type_aug_2,train\images\546_exudate_aug_2.jpg,Non-existent,augmented
546.jpg_exudate_type_aug_3,train\images\546_exudate_aug_3.jpg,Non-existent,augmented
546.jpg_exudate_type_aug_4,train\images\546_exudate_aug_4.jpg,Non-existent,augmented
546.jpg_exudate_type_aug_5,train\images\546_exudate_aug_5.jpg,Non-existent,augmented
546.jpg_exudate_type_aug_6,train\images\546_exudate_aug_6.jpg,Non-existent,augmented
546.jpg_exudate_type_aug_7,train\images\546_exudate_aug_7.jpg,Non-existent,augmented
547.jpg_exudate_type,train\images\547.jpg_exudate_type.jpg,Non-existent,original
547.jpg_exudate_type_aug_0,train\images\547_exudate_aug_0.jpg,Non-existent,augmented
547.jpg_exudate_type_aug_1,train\images\547_exudate_aug_1.jpg,Non-existent,augmented
547.jpg_exudate_type_aug_2,train\images\547_exudate_aug_2.jpg,Non-existent,augmented
547.jpg_exudate_type_aug_3,train\images\547_exudate_aug_3.jpg,Non-existent,augmented
547.jpg_exudate_type_aug_4,train\images\547_exudate_aug_4.jpg,Non-existent,augmented
547.jpg_exudate_type_aug_5,train\images\547_exudate_aug_5.jpg,Non-existent,augmented
547.jpg_exudate_type_aug_6,train\images\547_exudate_aug_6.jpg,Non-existent,augmented
547.jpg_exudate_type_aug_7,train\images\547_exudate_aug_7.jpg,Non-existent,augmented
559.jpg_exudate_type,train\images\559.jpg_exudate_type.jpg,Non-existent,original
559.jpg_exudate_type_aug_0,train\images\559_exudate_aug_0.jpg,Non-existent,augmented
559.jpg_exudate_type_aug_1,train\images\559_exudate_aug_1.jpg,Non-existent,augmented
559.jpg_exudate_type_aug_2,train\images\559_exudate_aug_2.jpg,Non-existent,augmented
559.jpg_exudate_type_aug_3,train\images\559_exudate_aug_3.jpg,Non-existent,augmented
559.jpg_exudate_type_aug_4,train\images\559_exudate_aug_4.jpg,Non-existent,augmented
559.jpg_exudate_type_aug_5,train\images\559_exudate_aug_5.jpg,Non-existent,augmented
559.jpg_exudate_type_aug_6,train\images\559_exudate_aug_6.jpg,Non-existent,augmented
559.jpg_exudate_type_aug_7,train\images\559_exudate_aug_7.jpg,Non-existent,augmented
561.jpg_exudate_type,train\images\561.jpg_exudate_type.jpg,Non-existent,original
561.jpg_exudate_type_aug_0,train\images\561_exudate_aug_0.jpg,Non-existent,augmented
561.jpg_exudate_type_aug_1,train\images\561_exudate_aug_1.jpg,Non-existent,augmented
561.jpg_exudate_type_aug_2,train\images\561_exudate_aug_2.jpg,Non-existent,augmented
561.jpg_exudate_type_aug_3,train\images\561_exudate_aug_3.jpg,Non-existent,augmented
561.jpg_exudate_type_aug_4,train\images\561_exudate_aug_4.jpg,Non-existent,augmented
561.jpg_exudate_type_aug_5,train\images\561_exudate_aug_5.jpg,Non-existent,augmented
561.jpg_exudate_type_aug_6,train\images\561_exudate_aug_6.jpg,Non-existent,augmented
561.jpg_exudate_type_aug_7,train\images\561_exudate_aug_7.jpg,Non-existent,augmented
563.jpg_exudate_type,train\images\563.jpg_exudate_type.jpg,Non-existent,original
563.jpg_exudate_type_aug_0,train\images\563_exudate_aug_0.jpg,Non-existent,augmented
563.jpg_exudate_type_aug_1,train\images\563_exudate_aug_1.jpg,Non-existent,augmented
563.jpg_exudate_type_aug_2,train\images\563_exudate_aug_2.jpg,Non-existent,augmented
563.jpg_exudate_type_aug_3,train\images\563_exudate_aug_3.jpg,Non-existent,augmented
563.jpg_exudate_type_aug_4,train\images\563_exudate_aug_4.jpg,Non-existent,augmented
563.jpg_exudate_type_aug_5,train\images\563_exudate_aug_5.jpg,Non-existent,augmented
563.jpg_exudate_type_aug_6,train\images\563_exudate_aug_6.jpg,Non-existent,augmented
563.jpg_exudate_type_aug_7,train\images\563_exudate_aug_7.jpg,Non-existent,augmented
565.jpg_exudate_type,train\images\565.jpg_exudate_type.jpg,Non-existent,original
565.jpg_exudate_type_aug_0,train\images\565_exudate_aug_0.jpg,Non-existent,augmented
565.jpg_exudate_type_aug_1,train\images\565_exudate_aug_1.jpg,Non-existent,augmented
565.jpg_exudate_type_aug_2,train\images\565_exudate_aug_2.jpg,Non-existent,augmented
565.jpg_exudate_type_aug_3,train\images\565_exudate_aug_3.jpg,Non-existent,augmented
565.jpg_exudate_type_aug_4,train\images\565_exudate_aug_4.jpg,Non-existent,augmented
565.jpg_exudate_type_aug_5,train\images\565_exudate_aug_5.jpg,Non-existent,augmented
565.jpg_exudate_type_aug_6,train\images\565_exudate_aug_6.jpg,Non-existent,augmented
565.jpg_exudate_type_aug_7,train\images\565_exudate_aug_7.jpg,Non-existent,augmented
566.jpg_exudate_type,train\images\566.jpg_exudate_type.jpg,Non-existent,original
566.jpg_exudate_type_aug_0,train\images\566_exudate_aug_0.jpg,Non-existent,augmented
566.jpg_exudate_type_aug_1,train\images\566_exudate_aug_1.jpg,Non-existent,augmented
566.jpg_exudate_type_aug_2,train\images\566_exudate_aug_2.jpg,Non-existent,augmented
566.jpg_exudate_type_aug_3,train\images\566_exudate_aug_3.jpg,Non-existent,augmented
566.jpg_exudate_type_aug_4,train\images\566_exudate_aug_4.jpg,Non-existent,augmented
566.jpg_exudate_type_aug_5,train\images\566_exudate_aug_5.jpg,Non-existent,augmented
566.jpg_exudate_type_aug_6,train\images\566_exudate_aug_6.jpg,Non-existent,augmented
566.jpg_exudate_type_aug_7,train\images\566_exudate_aug_7.jpg,Non-existent,augmented
569.jpg_exudate_type,train\images\569.jpg_exudate_type.jpg,Non-existent,original
569.jpg_exudate_type_aug_0,train\images\569_exudate_aug_0.jpg,Non-existent,augmented
569.jpg_exudate_type_aug_1,train\images\569_exudate_aug_1.jpg,Non-existent,augmented
569.jpg_exudate_type_aug_2,train\images\569_exudate_aug_2.jpg,Non-existent,augmented
569.jpg_exudate_type_aug_3,train\images\569_exudate_aug_3.jpg,Non-existent,augmented
569.jpg_exudate_type_aug_4,train\images\569_exudate_aug_4.jpg,Non-existent,augmented
569.jpg_exudate_type_aug_5,train\images\569_exudate_aug_5.jpg,Non-existent,augmented
569.jpg_exudate_type_aug_6,train\images\569_exudate_aug_6.jpg,Non-existent,augmented
569.jpg_exudate_type_aug_7,train\images\569_exudate_aug_7.jpg,Non-existent,augmented
571.jpg_exudate_type,train\images\571.jpg_exudate_type.jpg,Non-existent,original
571.jpg_exudate_type_aug_0,train\images\571_exudate_aug_0.jpg,Non-existent,augmented
571.jpg_exudate_type_aug_1,train\images\571_exudate_aug_1.jpg,Non-existent,augmented
571.jpg_exudate_type_aug_2,train\images\571_exudate_aug_2.jpg,Non-existent,augmented
571.jpg_exudate_type_aug_3,train\images\571_exudate_aug_3.jpg,Non-existent,augmented
571.jpg_exudate_type_aug_4,train\images\571_exudate_aug_4.jpg,Non-existent,augmented
571.jpg_exudate_type_aug_5,train\images\571_exudate_aug_5.jpg,Non-existent,augmented
571.jpg_exudate_type_aug_6,train\images\571_exudate_aug_6.jpg,Non-existent,augmented
571.jpg_exudate_type_aug_7,train\images\571_exudate_aug_7.jpg,Non-existent,augmented
574.jpg_exudate_type,train\images\574.jpg_exudate_type.jpg,Non-existent,original
574.jpg_exudate_type_aug_0,train\images\574_exudate_aug_0.jpg,Non-existent,augmented
574.jpg_exudate_type_aug_1,train\images\574_exudate_aug_1.jpg,Non-existent,augmented
574.jpg_exudate_type_aug_2,train\images\574_exudate_aug_2.jpg,Non-existent,augmented
574.jpg_exudate_type_aug_3,train\images\574_exudate_aug_3.jpg,Non-existent,augmented
574.jpg_exudate_type_aug_4,train\images\574_exudate_aug_4.jpg,Non-existent,augmented
574.jpg_exudate_type_aug_5,train\images\574_exudate_aug_5.jpg,Non-existent,augmented
574.jpg_exudate_type_aug_6,train\images\574_exudate_aug_6.jpg,Non-existent,augmented
574.jpg_exudate_type_aug_7,train\images\574_exudate_aug_7.jpg,Non-existent,augmented
580.jpg_exudate_type,train\images\580.jpg_exudate_type.jpg,Non-existent,original
580.jpg_exudate_type_aug_0,train\images\580_exudate_aug_0.jpg,Non-existent,augmented
580.jpg_exudate_type_aug_1,train\images\580_exudate_aug_1.jpg,Non-existent,augmented
580.jpg_exudate_type_aug_2,train\images\580_exudate_aug_2.jpg,Non-existent,augmented
580.jpg_exudate_type_aug_3,train\images\580_exudate_aug_3.jpg,Non-existent,augmented
580.jpg_exudate_type_aug_4,train\images\580_exudate_aug_4.jpg,Non-existent,augmented
580.jpg_exudate_type_aug_5,train\images\580_exudate_aug_5.jpg,Non-existent,augmented
580.jpg_exudate_type_aug_6,train\images\580_exudate_aug_6.jpg,Non-existent,augmented
580.jpg_exudate_type_aug_7,train\images\580_exudate_aug_7.jpg,Non-existent,augmented
583.jpg_exudate_type,train\images\583.jpg_exudate_type.jpg,Non-existent,original
583.jpg_exudate_type_aug_0,train\images\583_exudate_aug_0.jpg,Non-existent,augmented
583.jpg_exudate_type_aug_1,train\images\583_exudate_aug_1.jpg,Non-existent,augmented
583.jpg_exudate_type_aug_2,train\images\583_exudate_aug_2.jpg,Non-existent,augmented
583.jpg_exudate_type_aug_3,train\images\583_exudate_aug_3.jpg,Non-existent,augmented
583.jpg_exudate_type_aug_4,train\images\583_exudate_aug_4.jpg,Non-existent,augmented
583.jpg_exudate_type_aug_5,train\images\583_exudate_aug_5.jpg,Non-existent,augmented
583.jpg_exudate_type_aug_6,train\images\583_exudate_aug_6.jpg,Non-existent,augmented
583.jpg_exudate_type_aug_7,train\images\583_exudate_aug_7.jpg,Non-existent,augmented
584.jpg_exudate_type,train\images\584.jpg_exudate_type.jpg,Non-existent,original
584.jpg_exudate_type_aug_0,train\images\584_exudate_aug_0.jpg,Non-existent,augmented
584.jpg_exudate_type_aug_1,train\images\584_exudate_aug_1.jpg,Non-existent,augmented
584.jpg_exudate_type_aug_2,train\images\584_exudate_aug_2.jpg,Non-existent,augmented
584.jpg_exudate_type_aug_3,train\images\584_exudate_aug_3.jpg,Non-existent,augmented
584.jpg_exudate_type_aug_4,train\images\584_exudate_aug_4.jpg,Non-existent,augmented
584.jpg_exudate_type_aug_5,train\images\584_exudate_aug_5.jpg,Non-existent,augmented
584.jpg_exudate_type_aug_6,train\images\584_exudate_aug_6.jpg,Non-existent,augmented
584.jpg_exudate_type_aug_7,train\images\584_exudate_aug_7.jpg,Non-existent,augmented
585.jpg_exudate_type,train\images\585.jpg_exudate_type.jpg,Non-existent,original
585.jpg_exudate_type_aug_0,train\images\585_exudate_aug_0.jpg,Non-existent,augmented
585.jpg_exudate_type_aug_1,train\images\585_exudate_aug_1.jpg,Non-existent,augmented
585.jpg_exudate_type_aug_2,train\images\585_exudate_aug_2.jpg,Non-existent,augmented
585.jpg_exudate_type_aug_3,train\images\585_exudate_aug_3.jpg,Non-existent,augmented
585.jpg_exudate_type_aug_4,train\images\585_exudate_aug_4.jpg,Non-existent,augmented
585.jpg_exudate_type_aug_5,train\images\585_exudate_aug_5.jpg,Non-existent,augmented
585.jpg_exudate_type_aug_6,train\images\585_exudate_aug_6.jpg,Non-existent,augmented
585.jpg_exudate_type_aug_7,train\images\585_exudate_aug_7.jpg,Non-existent,augmented
587.jpg_exudate_type,train\images\587.jpg_exudate_type.jpg,Non-existent,original
587.jpg_exudate_type_aug_0,train\images\587_exudate_aug_0.jpg,Non-existent,augmented
587.jpg_exudate_type_aug_1,train\images\587_exudate_aug_1.jpg,Non-existent,augmented
587.jpg_exudate_type_aug_2,train\images\587_exudate_aug_2.jpg,Non-existent,augmented
587.jpg_exudate_type_aug_3,train\images\587_exudate_aug_3.jpg,Non-existent,augmented
587.jpg_exudate_type_aug_4,train\images\587_exudate_aug_4.jpg,Non-existent,augmented
587.jpg_exudate_type_aug_5,train\images\587_exudate_aug_5.jpg,Non-existent,augmented
587.jpg_exudate_type_aug_6,train\images\587_exudate_aug_6.jpg,Non-existent,augmented
587.jpg_exudate_type_aug_7,train\images\587_exudate_aug_7.jpg,Non-existent,augmented
593.jpg_exudate_type,train\images\593.jpg_exudate_type.jpg,Non-existent,original
593.jpg_exudate_type_aug_0,train\images\593_exudate_aug_0.jpg,Non-existent,augmented
593.jpg_exudate_type_aug_1,train\images\593_exudate_aug_1.jpg,Non-existent,augmented
593.jpg_exudate_type_aug_2,train\images\593_exudate_aug_2.jpg,Non-existent,augmented
593.jpg_exudate_type_aug_3,train\images\593_exudate_aug_3.jpg,Non-existent,augmented
593.jpg_exudate_type_aug_4,train\images\593_exudate_aug_4.jpg,Non-existent,augmented
593.jpg_exudate_type_aug_5,train\images\593_exudate_aug_5.jpg,Non-existent,augmented
593.jpg_exudate_type_aug_6,train\images\593_exudate_aug_6.jpg,Non-existent,augmented
593.jpg_exudate_type_aug_7,train\images\593_exudate_aug_7.jpg,Non-existent,augmented
594.jpg_exudate_type,train\images\594.jpg_exudate_type.jpg,Non-existent,original
594.jpg_exudate_type_aug_0,train\images\594_exudate_aug_0.jpg,Non-existent,augmented
594.jpg_exudate_type_aug_1,train\images\594_exudate_aug_1.jpg,Non-existent,augmented
594.jpg_exudate_type_aug_2,train\images\594_exudate_aug_2.jpg,Non-existent,augmented
594.jpg_exudate_type_aug_3,train\images\594_exudate_aug_3.jpg,Non-existent,augmented
594.jpg_exudate_type_aug_4,train\images\594_exudate_aug_4.jpg,Non-existent,augmented
594.jpg_exudate_type_aug_5,train\images\594_exudate_aug_5.jpg,Non-existent,augmented
594.jpg_exudate_type_aug_6,train\images\594_exudate_aug_6.jpg,Non-existent,augmented
594.jpg_exudate_type_aug_7,train\images\594_exudate_aug_7.jpg,Non-existent,augmented
595.jpg_exudate_type,train\images\595.jpg_exudate_type.jpg,Non-existent,original
595.jpg_exudate_type_aug_0,train\images\595_exudate_aug_0.jpg,Non-existent,augmented
595.jpg_exudate_type_aug_1,train\images\595_exudate_aug_1.jpg,Non-existent,augmented
595.jpg_exudate_type_aug_2,train\images\595_exudate_aug_2.jpg,Non-existent,augmented
595.jpg_exudate_type_aug_3,train\images\595_exudate_aug_3.jpg,Non-existent,augmented
595.jpg_exudate_type_aug_4,train\images\595_exudate_aug_4.jpg,Non-existent,augmented
595.jpg_exudate_type_aug_5,train\images\595_exudate_aug_5.jpg,Non-existent,augmented
595.jpg_exudate_type_aug_6,train\images\595_exudate_aug_6.jpg,Non-existent,augmented
595.jpg_exudate_type_aug_7,train\images\595_exudate_aug_7.jpg,Non-existent,augmented
598.jpg_exudate_type,train\images\598.jpg_exudate_type.jpg,Non-existent,original
598.jpg_exudate_type_aug_0,train\images\598_exudate_aug_0.jpg,Non-existent,augmented
598.jpg_exudate_type_aug_1,train\images\598_exudate_aug_1.jpg,Non-existent,augmented
598.jpg_exudate_type_aug_2,train\images\598_exudate_aug_2.jpg,Non-existent,augmented
598.jpg_exudate_type_aug_3,train\images\598_exudate_aug_3.jpg,Non-existent,augmented
598.jpg_exudate_type_aug_4,train\images\598_exudate_aug_4.jpg,Non-existent,augmented
598.jpg_exudate_type_aug_5,train\images\598_exudate_aug_5.jpg,Non-existent,augmented
598.jpg_exudate_type_aug_6,train\images\598_exudate_aug_6.jpg,Non-existent,augmented
598.jpg_exudate_type_aug_7,train\images\598_exudate_aug_7.jpg,Non-existent,augmented
605.jpg_exudate_type,train\images\605.jpg_exudate_type.jpg,Non-existent,original
605.jpg_exudate_type_aug_0,train\images\605_exudate_aug_0.jpg,Non-existent,augmented
605.jpg_exudate_type_aug_1,train\images\605_exudate_aug_1.jpg,Non-existent,augmented
605.jpg_exudate_type_aug_2,train\images\605_exudate_aug_2.jpg,Non-existent,augmented
605.jpg_exudate_type_aug_3,train\images\605_exudate_aug_3.jpg,Non-existent,augmented
605.jpg_exudate_type_aug_4,train\images\605_exudate_aug_4.jpg,Non-existent,augmented
605.jpg_exudate_type_aug_5,train\images\605_exudate_aug_5.jpg,Non-existent,augmented
605.jpg_exudate_type_aug_6,train\images\605_exudate_aug_6.jpg,Non-existent,augmented
605.jpg_exudate_type_aug_7,train\images\605_exudate_aug_7.jpg,Non-existent,augmented
606.jpg_exudate_type,train\images\606.jpg_exudate_type.jpg,Non-existent,original
606.jpg_exudate_type_aug_0,train\images\606_exudate_aug_0.jpg,Non-existent,augmented
606.jpg_exudate_type_aug_1,train\images\606_exudate_aug_1.jpg,Non-existent,augmented
606.jpg_exudate_type_aug_2,train\images\606_exudate_aug_2.jpg,Non-existent,augmented
606.jpg_exudate_type_aug_3,train\images\606_exudate_aug_3.jpg,Non-existent,augmented
606.jpg_exudate_type_aug_4,train\images\606_exudate_aug_4.jpg,Non-existent,augmented
606.jpg_exudate_type_aug_5,train\images\606_exudate_aug_5.jpg,Non-existent,augmented
606.jpg_exudate_type_aug_6,train\images\606_exudate_aug_6.jpg,Non-existent,augmented
606.jpg_exudate_type_aug_7,train\images\606_exudate_aug_7.jpg,Non-existent,augmented
607.jpg_exudate_type,train\images\607.jpg_exudate_type.jpg,Non-existent,original
607.jpg_exudate_type_aug_0,train\images\607_exudate_aug_0.jpg,Non-existent,augmented
607.jpg_exudate_type_aug_1,train\images\607_exudate_aug_1.jpg,Non-existent,augmented
607.jpg_exudate_type_aug_2,train\images\607_exudate_aug_2.jpg,Non-existent,augmented
607.jpg_exudate_type_aug_3,train\images\607_exudate_aug_3.jpg,Non-existent,augmented
607.jpg_exudate_type_aug_4,train\images\607_exudate_aug_4.jpg,Non-existent,augmented
607.jpg_exudate_type_aug_5,train\images\607_exudate_aug_5.jpg,Non-existent,augmented
607.jpg_exudate_type_aug_6,train\images\607_exudate_aug_6.jpg,Non-existent,augmented
607.jpg_exudate_type_aug_7,train\images\607_exudate_aug_7.jpg,Non-existent,augmented
608.jpg_exudate_type,train\images\608.jpg_exudate_type.jpg,Non-existent,original
608.jpg_exudate_type_aug_0,train\images\608_exudate_aug_0.jpg,Non-existent,augmented
608.jpg_exudate_type_aug_1,train\images\608_exudate_aug_1.jpg,Non-existent,augmented
608.jpg_exudate_type_aug_2,train\images\608_exudate_aug_2.jpg,Non-existent,augmented
608.jpg_exudate_type_aug_3,train\images\608_exudate_aug_3.jpg,Non-existent,augmented
608.jpg_exudate_type_aug_4,train\images\608_exudate_aug_4.jpg,Non-existent,augmented
608.jpg_exudate_type_aug_5,train\images\608_exudate_aug_5.jpg,Non-existent,augmented
608.jpg_exudate_type_aug_6,train\images\608_exudate_aug_6.jpg,Non-existent,augmented
608.jpg_exudate_type_aug_7,train\images\608_exudate_aug_7.jpg,Non-existent,augmented
609.jpg_exudate_type,train\images\609.jpg_exudate_type.jpg,Serous,original
609.jpg_exudate_type_aug_0,train\images\609_exudate_aug_0.jpg,Serous,augmented
609.jpg_exudate_type_aug_1,train\images\609_exudate_aug_1.jpg,Serous,augmented
609.jpg_exudate_type_aug_2,train\images\609_exudate_aug_2.jpg,Serous,augmented
609.jpg_exudate_type_aug_3,train\images\609_exudate_aug_3.jpg,Serous,augmented
609.jpg_exudate_type_aug_4,train\images\609_exudate_aug_4.jpg,Serous,augmented
609.jpg_exudate_type_aug_5,train\images\609_exudate_aug_5.jpg,Serous,augmented
609.jpg_exudate_type_aug_6,train\images\609_exudate_aug_6.jpg,Serous,augmented
609.jpg_exudate_type_aug_7,train\images\609_exudate_aug_7.jpg,Serous,augmented
611.jpg_exudate_type,train\images\611.jpg_exudate_type.jpg,Non-existent,original
611.jpg_exudate_type_aug_0,train\images\611_exudate_aug_0.jpg,Non-existent,augmented
611.jpg_exudate_type_aug_1,train\images\611_exudate_aug_1.jpg,Non-existent,augmented
611.jpg_exudate_type_aug_2,train\images\611_exudate_aug_2.jpg,Non-existent,augmented
611.jpg_exudate_type_aug_3,train\images\611_exudate_aug_3.jpg,Non-existent,augmented
611.jpg_exudate_type_aug_4,train\images\611_exudate_aug_4.jpg,Non-existent,augmented
611.jpg_exudate_type_aug_5,train\images\611_exudate_aug_5.jpg,Non-existent,augmented
611.jpg_exudate_type_aug_6,train\images\611_exudate_aug_6.jpg,Non-existent,augmented
611.jpg_exudate_type_aug_7,train\images\611_exudate_aug_7.jpg,Non-existent,augmented
615.jpg_exudate_type,train\images\615.jpg_exudate_type.jpg,Non-existent,original
615.jpg_exudate_type_aug_0,train\images\615_exudate_aug_0.jpg,Non-existent,augmented
615.jpg_exudate_type_aug_1,train\images\615_exudate_aug_1.jpg,Non-existent,augmented
615.jpg_exudate_type_aug_2,train\images\615_exudate_aug_2.jpg,Non-existent,augmented
615.jpg_exudate_type_aug_3,train\images\615_exudate_aug_3.jpg,Non-existent,augmented
615.jpg_exudate_type_aug_4,train\images\615_exudate_aug_4.jpg,Non-existent,augmented
615.jpg_exudate_type_aug_5,train\images\615_exudate_aug_5.jpg,Non-existent,augmented
615.jpg_exudate_type_aug_6,train\images\615_exudate_aug_6.jpg,Non-existent,augmented
615.jpg_exudate_type_aug_7,train\images\615_exudate_aug_7.jpg,Non-existent,augmented
617.jpg_exudate_type,train\images\617.jpg_exudate_type.jpg,Non-existent,original
617.jpg_exudate_type_aug_0,train\images\617_exudate_aug_0.jpg,Non-existent,augmented
617.jpg_exudate_type_aug_1,train\images\617_exudate_aug_1.jpg,Non-existent,augmented
617.jpg_exudate_type_aug_2,train\images\617_exudate_aug_2.jpg,Non-existent,augmented
617.jpg_exudate_type_aug_3,train\images\617_exudate_aug_3.jpg,Non-existent,augmented
617.jpg_exudate_type_aug_4,train\images\617_exudate_aug_4.jpg,Non-existent,augmented
617.jpg_exudate_type_aug_5,train\images\617_exudate_aug_5.jpg,Non-existent,augmented
617.jpg_exudate_type_aug_6,train\images\617_exudate_aug_6.jpg,Non-existent,augmented
617.jpg_exudate_type_aug_7,train\images\617_exudate_aug_7.jpg,Non-existent,augmented
622.jpg_exudate_type,train\images\622.jpg_exudate_type.jpg,Non-existent,original
622.jpg_exudate_type_aug_0,train\images\622_exudate_aug_0.jpg,Non-existent,augmented
622.jpg_exudate_type_aug_1,train\images\622_exudate_aug_1.jpg,Non-existent,augmented
622.jpg_exudate_type_aug_2,train\images\622_exudate_aug_2.jpg,Non-existent,augmented
622.jpg_exudate_type_aug_3,train\images\622_exudate_aug_3.jpg,Non-existent,augmented
622.jpg_exudate_type_aug_4,train\images\622_exudate_aug_4.jpg,Non-existent,augmented
622.jpg_exudate_type_aug_5,train\images\622_exudate_aug_5.jpg,Non-existent,augmented
622.jpg_exudate_type_aug_6,train\images\622_exudate_aug_6.jpg,Non-existent,augmented
622.jpg_exudate_type_aug_7,train\images\622_exudate_aug_7.jpg,Non-existent,augmented
624.jpg_exudate_type,train\images\624.jpg_exudate_type.jpg,Non-existent,original
624.jpg_exudate_type_aug_0,train\images\624_exudate_aug_0.jpg,Non-existent,augmented
624.jpg_exudate_type_aug_1,train\images\624_exudate_aug_1.jpg,Non-existent,augmented
624.jpg_exudate_type_aug_2,train\images\624_exudate_aug_2.jpg,Non-existent,augmented
624.jpg_exudate_type_aug_3,train\images\624_exudate_aug_3.jpg,Non-existent,augmented
624.jpg_exudate_type_aug_4,train\images\624_exudate_aug_4.jpg,Non-existent,augmented
624.jpg_exudate_type_aug_5,train\images\624_exudate_aug_5.jpg,Non-existent,augmented
624.jpg_exudate_type_aug_6,train\images\624_exudate_aug_6.jpg,Non-existent,augmented
624.jpg_exudate_type_aug_7,train\images\624_exudate_aug_7.jpg,Non-existent,augmented
629.jpg_exudate_type,train\images\629.jpg_exudate_type.jpg,Non-existent,original
629.jpg_exudate_type_aug_0,train\images\629_exudate_aug_0.jpg,Non-existent,augmented
629.jpg_exudate_type_aug_1,train\images\629_exudate_aug_1.jpg,Non-existent,augmented
629.jpg_exudate_type_aug_2,train\images\629_exudate_aug_2.jpg,Non-existent,augmented
629.jpg_exudate_type_aug_3,train\images\629_exudate_aug_3.jpg,Non-existent,augmented
629.jpg_exudate_type_aug_4,train\images\629_exudate_aug_4.jpg,Non-existent,augmented
629.jpg_exudate_type_aug_5,train\images\629_exudate_aug_5.jpg,Non-existent,augmented
629.jpg_exudate_type_aug_6,train\images\629_exudate_aug_6.jpg,Non-existent,augmented
629.jpg_exudate_type_aug_7,train\images\629_exudate_aug_7.jpg,Non-existent,augmented
630.jpg_exudate_type,train\images\630.jpg_exudate_type.jpg,Non-existent,original
630.jpg_exudate_type_aug_0,train\images\630_exudate_aug_0.jpg,Non-existent,augmented
630.jpg_exudate_type_aug_1,train\images\630_exudate_aug_1.jpg,Non-existent,augmented
630.jpg_exudate_type_aug_2,train\images\630_exudate_aug_2.jpg,Non-existent,augmented
630.jpg_exudate_type_aug_3,train\images\630_exudate_aug_3.jpg,Non-existent,augmented
630.jpg_exudate_type_aug_4,train\images\630_exudate_aug_4.jpg,Non-existent,augmented
630.jpg_exudate_type_aug_5,train\images\630_exudate_aug_5.jpg,Non-existent,augmented
630.jpg_exudate_type_aug_6,train\images\630_exudate_aug_6.jpg,Non-existent,augmented
630.jpg_exudate_type_aug_7,train\images\630_exudate_aug_7.jpg,Non-existent,augmented
631.jpg_exudate_type,train\images\631.jpg_exudate_type.jpg,Non-existent,original
631.jpg_exudate_type_aug_0,train\images\631_exudate_aug_0.jpg,Non-existent,augmented
631.jpg_exudate_type_aug_1,train\images\631_exudate_aug_1.jpg,Non-existent,augmented
631.jpg_exudate_type_aug_2,train\images\631_exudate_aug_2.jpg,Non-existent,augmented
631.jpg_exudate_type_aug_3,train\images\631_exudate_aug_3.jpg,Non-existent,augmented
631.jpg_exudate_type_aug_4,train\images\631_exudate_aug_4.jpg,Non-existent,augmented
631.jpg_exudate_type_aug_5,train\images\631_exudate_aug_5.jpg,Non-existent,augmented
631.jpg_exudate_type_aug_6,train\images\631_exudate_aug_6.jpg,Non-existent,augmented
